day,sex,malep1,malet,malepc1,malepc2,femalep1,femalet,femalepc1,femalepc2,offp1,offt,offpc1,offpc2,offjuvdays
2994000,male,0,0,2,19,0,0,2,18,0,0,2,18,20
2994000,female,0,0,0,20,0,0,2,18,0,0,0,18,20
2995000,male,0,0,2,18,0,0,4,18,0,0,2,18,20
2995000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
2995000,female,0,0,0,18,0,0,1,18,0,0,0,18,20
2995000,female,0,0,1,18,0,0,3,19,0,0,1,18,20
2995000,male,0,0,4,20,0,0,1,20,0,0,1,20,20
2995000,male,0,0,2,20,0,0,2,18,0,0,2,20,20
2995000,female,0,0,1,18,0,0,0,18,0,0,1,18,20
2996000,female,0,0,3,19,0,0,3,19,0,0,3,19,20
2996000,male,0,0,2,17,0,0,0,20,0,0,2,17,20
2996000,female,0,0,0,18,0,0,2,19,0,0,0,19,20
2996000,female,0,0,3,18,0,0,0,17,0,0,0,17,20
2996000,female,0,0,1,21,0,0,1,18,0,0,1,21,20
2996000,male,0,0,3,21,0,0,2,17,0,0,3,17,20
2996000,male,0,0,4,19,0,0,2,20,0,0,4,19,20
2997000,female,0,0,2,17,0,0,2,17,0,0,2,17,20
2998000,male,0,0,2,18,0,0,1,19,0,0,2,19,20
2998000,male,0,0,4,19,0,0,2,18,0,0,4,19,20
2999000,female,0,0,0,18,0,0,2,18,0,0,2,18,20
2999000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3000000,male,0,0,3,18,0,0,2,19,0,0,3,18,20
3000000,male,0,0,3,19,0,0,0,20,0,0,0,20,20
3000000,male,0,0,2,19,0,0,0,17,0,0,2,19,20
3000000,female,0,0,1,19,0,0,2,20,0,0,1,19,20
3001000,female,0,0,2,18,0,0,2,20,0,0,2,20,20
3001000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3001000,male,0,0,1,20,0,0,2,18,0,0,1,18,20
3001000,female,0,0,2,18,0,0,2,20,0,0,2,18,20
3001000,male,0,0,4,18,0,0,4,18,0,0,4,18,20
3002000,male,0,0,1,21,0,0,0,17,0,0,1,17,20
3003000,female,0,0,2,17,0,0,1,19,0,0,1,17,20
3003000,male,0,0,2,18,0,0,1,18,0,0,2,18,20
3003000,male,0,0,2,18,0,0,3,18,0,0,2,18,20
3003000,male,0,0,2,18,0,0,2,19,0,0,2,18,20
3003000,female,0,0,4,20,0,0,2,17,0,0,2,20,20
3003000,female,0,0,2,21,0,0,4,19,0,0,4,19,20
3003000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3004000,male,0,0,2,18,0,0,2,21,0,0,2,18,20
3004000,female,0,0,2,18,0,0,2,19,0,0,2,19,20
3004000,male,0,0,2,17,0,0,1,18,0,0,1,17,20
3004000,male,0,0,2,18,0,0,4,18,0,0,4,18,20
3004000,female,0,0,5,21,0,0,2,18,0,0,5,18,20
3005000,male,0,0,0,17,0,0,2,18,0,0,0,18,20
3005000,male,0,0,1,18,0,0,2,17,0,0,2,17,20
3006000,male,0,0,0,17,0,0,1,18,0,0,1,18,20
3006000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3006000,male,0,0,4,18,0,0,2,18,0,0,4,18,20
3006000,male,0,0,2,18,0,0,4,19,0,0,2,18,20
3006000,male,0,0,0,17,0,0,4,18,0,0,4,18,20
3007000,male,0,0,1,17,0,0,2,17,0,0,1,17,20
3007000,female,0,0,2,18,0,0,2,17,0,0,2,17,20
3007000,female,0,0,2,20,0,0,3,22,0,0,3,22,20
3009000,female,0,0,1,17,0,0,2,17,0,0,1,17,20
3010000,female,0,0,2,18,0,0,2,19,0,0,2,19,20
3010000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3010000,female,0,0,4,18,0,0,2,20,0,0,2,18,20
3011000,male,0,0,2,18,0,0,0,20,0,0,2,20,20
3011000,male,0,0,3,18,0,0,4,17,0,0,3,17,20
3011000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3012000,female,0,0,2,18,0,0,2,21,0,0,2,21,20
3012000,female,0,0,3,20,0,0,2,18,0,0,2,18,20
3012000,male,0,0,2,18,0,0,2,21,0,0,2,18,20
3012000,male,0,0,2,20,0,0,2,18,0,0,2,18,20
3012000,female,0,0,0,19,0,0,2,18,0,0,2,19,20
3013000,male,0,0,0,17,0,0,1,18,0,0,1,17,20
3013000,female,0,0,2,20,0,0,1,18,0,0,1,18,20
3014000,male,0,0,0,18,0,0,2,18,0,0,2,18,20
3014000,male,0,0,2,17,0,0,2,17,0,0,2,17,20
3015000,female,0,0,2,18,0,0,2,22,0,0,2,22,20
3015000,male,0,0,2,16,0,0,1,18,0,0,2,16,20
3015000,female,0,0,0,19,0,0,3,18,0,0,3,18,20
3015000,male,0,0,3,19,0,0,2,18,0,0,2,19,20
3015000,male,0,0,1,20,0,0,0,18,0,0,0,20,20
3016000,female,0,0,2,17,0,0,4,19,0,0,4,17,20
3016000,female,0,0,0,18,0,0,1,20,0,0,0,20,20
3016000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3016000,male,0,0,1,18,0,0,1,20,0,0,1,18,20
3016000,male,0,0,4,18,0,0,1,17,0,0,1,18,20
3017000,female,0,0,1,21,0,0,1,20,0,0,1,21,20
3017000,male,0,0,1,22,0,0,0,17,0,0,0,22,20
3017000,male,0,0,3,18,0,0,2,18,0,0,2,18,20
3017000,female,0,0,2,21,0,0,4,17,0,0,2,21,20
3017000,female,0,0,1,18,0,0,3,19,0,0,1,18,20
3017000,female,0,0,2,18,0,0,1,20,0,0,1,20,20
3017000,male,0,0,2,19,0,0,2,22,0,0,2,19,20
3017000,female,0,0,4,20,0,0,0,21,0,0,4,21,20
3018000,female,0,0,0,18,0,0,2,18,0,0,0,18,20
3018000,male,0,0,2,20,0,0,1,21,0,0,1,21,20
3018000,female,0,0,4,18,0,0,2,21,0,0,2,18,20
3018000,male,0,0,2,19,0,0,1,16,0,0,1,19,20
3019000,female,0,0,4,18,0,0,3,19,0,0,3,19,20
3019000,female,0,0,3,18,0,0,4,17,0,0,4,18,20
3019000,male,0,0,2,19,0,0,1,19,0,0,2,19,20
3020000,female,0,0,1,21,0,0,3,18,0,0,1,21,20
3020000,female,0,0,2,18,0,0,4,21,0,0,2,18,20
3020000,male,0,0,1,17,0,0,1,21,0,0,1,21,20
3020000,female,0,0,2,18,0,0,2,17,0,0,2,18,20
3020000,female,0,0,1,20,0,0,2,17,0,0,2,20,20
3020000,male,0,0,0,18,0,0,4,21,0,0,4,21,20
3021000,male,0,0,0,18,0,0,2,19,0,0,0,18,20
3021000,female,0,0,0,18,0,0,1,20,0,0,1,18,20
3022000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3022000,male,0,0,2,18,0,0,2,20,0,0,2,20,20
3022000,male,0,0,2,18,0,0,2,17,0,0,2,17,20
3022000,male,0,0,1,18,0,0,3,16,0,0,3,18,20
3023000,male,0,0,0,17,0,0,2,19,0,0,2,19,20
3023000,female,0,0,0,18,0,0,3,18,0,0,0,18,20
3023000,male,0,0,4,18,0,0,0,20,0,0,0,18,20
3024000,male,0,0,3,18,0,0,3,17,0,0,3,18,20
3024000,female,0,0,2,20,0,0,3,18,0,0,2,18,20
3024000,female,0,0,1,18,0,0,1,17,0,0,1,17,20
3024000,female,0,0,3,21,0,0,1,18,0,0,3,18,20
3025000,female,0,0,3,18,0,0,0,17,0,0,0,17,20
3025000,male,0,0,0,20,0,0,1,19,0,0,0,19,20
3026000,male,0,0,3,18,0,0,2,18,0,0,2,18,20
3026000,male,0,0,0,18,0,0,3,18,0,0,3,18,20
3027000,female,0,0,2,17,0,0,1,19,0,0,2,17,20
3028000,female,0,0,2,21,0,0,2,17,0,0,2,17,20
3028000,male,0,0,2,20,0,0,1,18,0,0,1,18,20
3028000,female,0,0,2,17,0,0,4,18,0,0,2,17,20
3029000,female,0,0,3,18,0,0,2,21,0,0,3,18,20
3029000,female,0,0,1,20,0,0,5,18,0,0,1,18,20
3029000,male,0,0,1,20,0,0,1,19,0,0,1,20,20
3030000,female,0,0,0,19,0,0,3,18,0,0,0,18,20
3030000,male,0,0,3,20,0,0,1,18,0,0,3,18,20
3030000,female,0,0,3,17,0,0,1,18,0,0,3,18,20
3030000,male,0,0,3,20,0,0,2,16,0,0,2,16,20
3030000,male,0,0,1,18,0,0,2,20,0,0,1,20,20
3031000,female,0,0,3,18,0,0,2,20,0,0,2,20,20
3031000,male,0,0,3,18,0,0,2,18,0,0,2,18,20
3031000,female,0,0,4,21,0,0,5,21,0,0,5,21,20
3031000,female,0,0,0,20,0,0,1,18,0,0,1,20,20
3031000,female,0,0,4,18,0,0,2,18,0,0,2,18,20
3031000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3032000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3032000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3032000,female,0,0,0,18,0,0,1,18,0,0,0,18,20
3032000,male,0,0,2,21,0,0,3,18,0,0,3,18,20
3033000,male,0,0,2,17,0,0,3,20,0,0,3,17,20
3033000,female,0,0,4,21,0,0,4,19,0,0,4,21,20
3033000,male,0,0,2,20,0,0,1,19,0,0,2,19,20
3034000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3034000,male,0,0,1,21,0,0,3,19,0,0,1,19,20
3035000,female,0,0,0,18,0,0,2,19,0,0,2,19,20
3035000,female,0,0,2,17,0,0,4,18,0,0,4,18,20
3035000,female,0,0,5,20,0,0,4,17,0,0,5,20,20
3035000,male,0,0,0,20,0,0,2,20,0,0,2,20,20
3037000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3037000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3037000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3037000,male,0,0,1,18,0,0,3,18,0,0,1,18,20
3037000,female,0,0,4,18,0,0,1,17,0,0,4,18,20
3037000,male,0,0,3,18,0,0,1,21,0,0,3,18,20
3038000,male,0,0,2,18,0,0,4,18,0,0,2,18,20
3039000,male,0,0,3,19,0,0,1,18,0,0,3,18,20
3039000,female,0,0,3,18,0,0,4,20,0,0,4,18,20
3039000,male,0,0,1,17,0,0,2,17,0,0,2,17,20
3040000,male,0,0,1,18,0,0,0,17,0,0,1,17,20
3040000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3040000,male,0,0,4,18,0,0,1,18,0,0,4,18,20
3040000,male,0,0,2,18,0,0,1,17,0,0,2,18,20
3040000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3040000,male,0,0,2,18,0,0,3,20,0,0,2,20,20
3040000,female,0,0,2,18,0,0,1,19,0,0,2,19,20
3041000,female,0,0,1,17,0,0,3,18,0,0,3,18,20
3041000,female,0,0,4,17,0,0,2,18,0,0,2,18,20
3043000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3043000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3043000,female,0,0,1,18,0,0,4,18,0,0,4,18,20
3043000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3043000,female,0,0,2,18,0,0,3,19,0,0,3,19,20
3044000,male,0,0,2,18,0,0,3,18,0,0,3,18,20
3044000,female,0,0,2,18,0,0,2,19,0,0,2,18,20
3045000,female,0,0,3,18,0,0,4,18,0,0,4,18,20
3046000,male,0,0,3,20,0,0,3,19,0,0,3,20,20
3046000,male,0,0,1,21,0,0,2,17,0,0,2,21,20
3046000,female,0,0,5,18,0,0,2,18,0,0,2,18,20
3046000,female,0,0,2,20,0,0,2,19,0,0,2,20,20
3046000,male,0,0,4,18,0,0,1,20,0,0,4,20,20
3046000,female,0,0,3,18,0,0,1,21,0,0,3,21,20
3047000,female,0,0,4,18,0,0,2,18,0,0,2,18,20
3047000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3047000,male,0,0,2,21,0,0,1,18,0,0,1,21,20
3048000,female,0,0,1,19,0,0,3,18,0,0,3,18,20
3048000,male,0,0,2,17,0,0,2,18,0,0,2,17,20
3048000,female,0,0,1,19,0,0,2,18,0,0,2,19,20
3048000,female,0,0,2,20,0,0,1,20,0,0,1,20,20
3049000,female,0,0,2,17,0,0,2,18,0,0,2,17,20
3050000,female,0,0,4,19,0,0,2,20,0,0,2,19,20
3051000,male,0,0,1,19,0,0,3,19,0,0,1,19,20
3051000,female,0,0,2,20,0,0,2,17,0,0,2,20,20
3051000,female,0,0,2,18,0,0,3,20,0,0,3,18,20
3051000,female,0,0,2,18,0,0,4,17,0,0,2,18,20
3052000,male,0,0,2,17,0,0,1,18,0,0,2,18,20
3052000,male,0,0,2,19,0,0,1,21,0,0,2,21,20
3053000,female,0,0,2,19,0,0,2,19,0,0,2,19,20
3053000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3053000,female,0,0,3,18,0,0,1,20,0,0,1,20,20
3054000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3054000,female,0,0,4,18,0,0,2,19,0,0,2,19,20
3054000,female,0,0,5,17,0,0,2,18,0,0,2,17,20
3055000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3055000,male,0,0,1,17,0,0,1,18,0,0,1,18,20
3057000,male,0,0,3,18,0,0,2,18,0,0,3,18,20
3057000,female,0,0,0,19,0,0,1,18,0,0,1,19,20
3057000,female,0,0,1,19,0,0,3,20,0,0,3,20,20
3057000,male,0,0,2,18,0,0,2,19,0,0,2,19,20
3058000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3058000,female,0,0,3,18,0,0,2,16,0,0,3,18,20
3058000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3058000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3058000,male,0,0,1,17,0,0,1,16,0,0,1,16,20
3058000,female,0,0,2,16,0,0,1,18,0,0,2,16,20
3058000,male,0,0,0,18,0,0,1,18,0,0,1,18,20
3059000,male,0,0,2,18,0,0,3,18,0,0,2,18,20
3059000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3060000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3060000,male,0,0,2,17,0,0,2,19,0,0,2,17,20
3061000,female,0,0,2,18,0,0,1,20,0,0,2,18,20
3061000,male,0,0,1,19,0,0,1,17,0,0,1,17,20
3061000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3061000,female,0,0,0,18,0,0,2,18,0,0,2,18,20
3062000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3062000,female,0,0,0,18,0,0,3,20,0,0,0,18,20
3063000,male,0,0,3,18,0,0,1,18,0,0,3,18,20
3063000,female,0,0,1,18,0,0,0,18,0,0,1,18,20
3064000,male,0,0,4,19,0,0,5,19,0,0,4,19,20
3064000,male,0,0,1,19,0,0,1,18,0,0,1,19,20
3064000,female,0,0,3,16,0,0,1,17,0,0,3,17,20
3064000,male,0,0,2,19,0,0,2,20,0,0,2,20,20
3064000,female,0,0,4,18,0,0,2,18,0,0,4,18,20
3065000,male,0,0,3,18,0,0,2,19,0,0,3,19,20
3065000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3065000,male,0,0,0,18,0,0,3,19,0,0,3,18,20
3065000,male,0,0,1,17,0,0,0,18,0,0,0,17,20
3065000,male,0,0,5,19,0,0,2,18,0,0,5,19,20
3065000,male,0,0,2,18,0,0,1,19,0,0,1,18,20
3066000,female,0,0,0,18,0,0,2,18,0,0,2,18,20
3067000,male,0,0,1,18,0,0,1,17,0,0,1,18,20
3067000,female,0,0,1,20,0,0,1,20,0,0,1,20,20
3068000,male,0,0,4,18,0,0,2,18,0,0,2,18,20
3068000,male,0,0,1,18,0,0,2,18,0,0,1,18,20
3068000,male,0,0,2,20,0,0,2,19,0,0,2,19,20
3069000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3069000,female,0,0,2,18,0,0,2,16,0,0,2,18,20
3069000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3069000,male,0,0,3,18,0,0,2,20,0,0,3,20,20
3070000,male,0,0,5,17,0,0,1,18,0,0,5,18,20
3070000,male,0,0,1,20,0,0,1,18,0,0,1,20,20
3070000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3070000,male,0,0,1,19,0,0,2,18,0,0,1,18,20
3071000,female,0,0,1,19,0,0,0,18,0,0,1,19,20
3072000,female,0,0,3,19,0,0,0,19,0,0,0,19,20
3072000,male,0,0,2,17,0,0,1,18,0,0,1,18,20
3073000,male,0,0,4,18,0,0,2,19,0,0,4,18,20
3073000,male,0,0,2,20,0,0,2,18,0,0,2,20,20
3074000,male,0,0,2,19,0,0,2,18,0,0,2,18,20
3074000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3074000,female,0,0,2,20,0,0,4,20,0,0,2,20,20
3075000,female,0,0,2,19,0,0,2,18,0,0,2,19,20
3075000,female,0,0,3,18,0,0,3,20,0,0,3,18,20
3075000,female,0,0,1,19,0,0,1,18,0,0,1,18,20
3075000,female,0,0,2,20,0,0,2,18,0,0,2,20,20
3075000,male,0,0,4,21,0,0,1,18,0,0,4,21,20
3076000,female,0,0,2,18,0,0,0,18,0,0,2,18,20
3076000,male,0,0,0,19,0,0,0,18,0,0,0,18,20
3076000,female,0,0,1,18,0,0,1,18,0,0,1,18,20
3076000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3076000,female,0,0,1,20,0,0,2,20,0,0,2,20,20
3077000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3077000,female,0,0,2,18,0,0,1,17,0,0,1,17,20
3077000,female,0,0,0,19,0,0,2,18,0,0,2,18,20
3078000,female,0,0,2,18,0,0,4,18,0,0,4,18,20
3079000,female,0,0,2,19,0,0,2,18,0,0,2,19,20
3079000,male,0,0,1,20,0,0,1,19,0,0,1,20,20
3079000,female,0,0,0,19,0,0,2,20,0,0,0,20,20
3080000,female,0,0,2,18,0,0,1,17,0,0,2,17,20
3080000,male,0,0,2,18,0,0,2,19,0,0,2,18,20
3081000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3081000,female,0,0,1,18,0,0,1,18,0,0,1,18,20
3082000,male,0,0,1,18,0,0,2,17,0,0,2,18,20
3083000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3083000,female,0,0,2,18,0,0,1,17,0,0,2,17,20
3083000,female,0,0,4,16,0,0,3,18,0,0,4,16,20
3084000,male,0,0,2,18,0,0,2,19,0,0,2,19,20
3085000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3085000,male,0,0,2,19,0,0,1,18,0,0,2,18,20
3085000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3085000,male,0,0,4,17,0,0,0,18,0,0,0,17,20
3087000,male,0,0,0,18,0,0,3,18,0,0,0,18,20
3087000,female,0,0,2,19,0,0,3,18,0,0,3,18,20
3087000,female,0,0,2,20,0,0,0,18,0,0,0,20,20
3087000,male,0,0,1,18,0,0,1,20,0,0,1,18,20
3087000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3089000,male,0,0,2,18,0,0,2,20,0,0,2,18,20
3089000,female,0,0,0,18,0,0,1,18,0,0,0,18,20
3089000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3090000,male,0,0,2,18,0,0,1,19,0,0,2,18,20
3090000,male,0,0,3,18,0,0,3,18,0,0,3,18,20
3090000,female,0,0,2,17,0,0,2,18,0,0,2,18,20
3090000,female,0,0,1,17,0,0,2,17,0,0,1,17,20
3091000,female,0,0,2,18,0,0,4,18,0,0,2,18,20
3091000,female,0,0,2,19,0,0,0,17,0,0,0,17,20
3091000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3091000,female,0,0,2,18,0,0,4,18,0,0,2,18,20
3092000,male,0,0,1,17,0,0,1,18,0,0,1,17,20
3092000,female,0,0,2,19,0,0,2,18,0,0,2,18,20
3092000,female,0,0,3,18,0,0,4,18,0,0,4,18,20
3092000,male,0,0,4,17,0,0,3,16,0,0,3,16,20
3092000,female,0,0,2,18,0,0,3,20,0,0,3,18,20
3093000,male,0,0,3,18,0,0,2,18,0,0,2,18,20
3093000,female,0,0,1,18,0,0,3,18,0,0,1,18,20
3093000,female,0,0,3,18,0,0,3,18,0,0,3,18,20
3093000,male,0,0,3,17,0,0,0,18,0,0,3,17,20
3094000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3094000,female,0,0,2,16,0,0,1,19,0,0,1,19,20
3094000,male,0,0,4,18,0,0,2,19,0,0,2,19,20
3094000,male,0,0,2,18,0,0,0,20,0,0,2,20,20
3096000,female,0,0,1,18,0,0,2,17,0,0,1,17,20
3096000,male,0,0,3,19,0,0,2,20,0,0,2,20,20
3096000,female,0,0,0,20,0,0,2,18,0,0,2,20,20
3096000,female,0,0,2,18,0,0,0,18,0,0,2,18,20
3096000,female,0,0,2,18,0,0,3,18,0,0,2,18,20
3096000,female,0,0,1,18,0,0,3,19,0,0,1,19,20
3097000,male,0,0,1,16,0,0,2,18,0,0,1,18,20
3097000,male,0,0,0,17,0,0,1,18,0,0,0,18,20
3097000,male,0,0,2,19,0,0,0,18,0,0,0,18,20
3098000,female,0,0,1,19,0,0,2,17,0,0,1,19,20
3098000,male,0,0,1,19,0,0,2,20,0,0,2,20,20
3098000,female,0,0,3,18,0,0,0,18,0,0,3,18,20
3098000,female,0,0,0,17,0,0,0,20,0,0,0,20,20
3098000,female,0,0,2,18,0,0,3,19,0,0,2,19,20
3098000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3099000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3099000,male,0,0,2,20,0,0,2,18,0,0,2,20,20
3099000,male,0,0,1,17,0,0,2,20,0,0,1,20,20
3099000,male,0,0,1,17,0,0,0,18,0,0,1,17,20
3100000,female,0,0,1,19,0,0,2,17,0,0,1,17,20
3101000,male,0,0,2,17,0,0,2,17,0,0,2,17,20
3101000,female,0,0,1,18,0,0,1,17,0,0,1,17,20
3101000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3102000,male,0,0,1,18,0,0,2,19,0,0,1,18,20
3102000,female,0,0,2,16,0,0,5,18,0,0,2,18,20
3102000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3102000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3103000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3103000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3104000,male,0,0,2,20,0,0,4,18,0,0,2,20,20
3104000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3104000,male,0,0,1,18,0,0,4,18,0,0,4,18,20
3104000,female,0,0,1,19,0,0,2,18,0,0,1,18,20
3104000,female,0,0,2,18,0,0,3,18,0,0,3,18,20
3105000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3105000,male,0,0,1,18,0,0,1,19,0,0,1,19,20
3106000,female,0,0,2,18,0,0,1,18,0,0,2,18,20
3106000,female,0,0,0,18,0,0,4,18,0,0,4,18,20
3106000,male,0,0,2,18,0,0,1,19,0,0,2,18,20
3106000,female,0,0,0,17,0,0,3,18,0,0,3,17,20
3106000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3106000,female,0,0,2,18,0,0,2,17,0,0,2,17,20
3106000,male,0,0,2,18,0,0,2,20,0,0,2,20,20
3106000,female,0,0,0,18,0,0,1,18,0,0,1,18,20
3107000,female,0,0,4,18,0,0,1,18,0,0,4,18,20
3107000,female,0,0,1,18,0,0,2,18,0,0,2,18,20
3107000,male,0,0,1,17,0,0,2,18,0,0,2,18,20
3107000,male,0,0,1,18,0,0,4,18,0,0,1,18,20
3108000,female,0,0,3,18,0,0,1,18,0,0,3,18,20
3108000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3108000,female,0,0,3,20,0,0,1,18,0,0,1,20,20
3108000,female,0,0,3,18,0,0,1,18,0,0,1,18,20
3108000,male,0,0,1,18,0,0,4,20,0,0,4,20,20
3109000,female,0,0,2,18,0,0,3,18,0,0,3,18,20
3109000,female,0,0,3,19,0,0,2,19,0,0,3,19,20
3109000,male,0,0,0,18,0,0,2,18,0,0,2,18,20
3110000,male,0,0,3,17,0,0,1,20,0,0,3,20,20
3110000,female,0,0,1,21,0,0,2,18,0,0,1,21,20
3110000,female,0,0,2,20,0,0,3,17,0,0,3,20,20
3110000,male,0,0,2,17,0,0,0,16,0,0,0,17,20
3111000,female,0,0,0,18,0,0,2,18,0,0,0,18,20
3111000,male,0,0,2,18,0,0,4,17,0,0,2,17,20
3111000,male,0,0,2,18,0,0,1,18,0,0,1,18,20
3112000,male,0,0,2,19,0,0,2,19,0,0,2,19,20
3112000,male,0,0,1,18,0,0,3,17,0,0,3,18,20
3112000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3113000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3113000,female,0,0,2,18,0,0,3,18,0,0,3,18,20
3113000,female,0,0,1,17,0,0,0,19,0,0,1,19,20
3113000,female,0,0,3,17,0,0,4,18,0,0,3,18,20
3114000,female,0,0,4,19,0,0,2,18,0,0,2,19,20
3115000,male,0,0,1,19,0,0,0,18,0,0,1,18,20
3115000,female,0,0,2,18,0,0,2,18,0,0,2,18,20
3115000,male,0,0,2,18,0,0,0,19,0,0,2,19,20
3116000,female,0,0,2,18,0,0,2,17,0,0,2,17,20
3116000,female,0,0,3,18,0,0,0,18,0,0,0,18,20
3117000,male,0,0,1,16,0,0,2,17,0,0,1,17,20
3117000,male,0,0,2,18,0,0,1,18,0,0,2,18,20
3117000,male,0,0,2,20,0,0,2,19,0,0,2,19,20
3118000,male,0,0,1,16,0,0,4,20,0,0,1,16,20
3118000,male,0,0,0,18,0,0,2,19,0,0,0,19,20
3118000,female,0,0,2,18,0,0,1,17,0,0,2,18,20
3119000,male,0,0,3,17,0,0,0,19,0,0,3,17,20
3119000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3119000,male,0,0,1,20,0,0,2,18,0,0,2,18,20
3119000,female,0,0,1,17,0,0,1,16,0,0,1,17,20
3120000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3120000,male,0,0,4,17,0,0,3,18,0,0,3,17,20
3121000,male,0,0,1,18,0,0,2,20,0,0,2,20,20
3122000,male,0,0,3,17,0,0,3,19,0,0,3,17,20
3122000,female,0,0,2,19,0,0,1,18,0,0,2,18,20
3123000,female,0,0,3,19,0,0,2,18,0,0,2,19,20
3123000,male,0,0,3,20,0,0,2,18,0,0,3,20,20
3124000,male,0,0,1,18,0,0,1,18,0,0,1,18,20
3124000,female,0,0,2,19,0,0,2,18,0,0,2,18,20
3124000,female,0,0,4,18,0,0,2,18,0,0,2,18,20
3125000,female,0,0,2,19,0,0,0,18,0,0,2,19,20
3126000,male,0,0,2,17,0,0,1,17,0,0,2,17,20
3126000,male,0,0,1,18,0,0,2,19,0,0,1,18,20
3126000,female,0,0,1,20,0,0,1,19,0,0,1,20,20
3126000,male,0,0,1,18,0,0,2,18,0,0,2,18,20
3126000,female,0,0,1,18,0,0,1,18,0,0,1,18,20
3127000,female,0,0,1,18,0,0,2,18,0,0,1,18,20
3128000,male,0,0,3,18,0,0,3,17,0,0,3,17,20
3128000,male,0,0,1,20,0,0,2,18,0,0,2,20,20
3128000,female,0,0,2,20,0,0,1,19,0,0,1,19,20
3128000,male,0,0,1,18,0,0,0,19,0,0,1,19,20
3129000,female,0,0,1,18,0,0,1,19,0,0,1,18,20
3129000,male,0,0,2,18,0,0,1,19,0,0,2,18,20
3129000,female,0,0,1,17,0,0,0,19,0,0,1,17,20
3130000,male,0,0,4,17,0,0,3,17,0,0,3,16,20
3130000,female,0,0,3,18,0,0,1,17,0,0,1,18,20
3130000,male,0,0,2,18,0,0,4,18,0,0,2,18,20
3130000,female,0,0,2,18,0,0,1,18,0,0,1,18,20
3131000,male,0,0,2,18,0,0,2,18,0,0,2,18,20
3131000,male,0,0,4,18,0,0,1,18,0,0,1,18,20
